CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50173592,MIMI'S,Manhattan,231,LAFAYETTE STREET,10012,3322568965,American,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12,A,8/26/25,9/5/25,Pre-permit (Operational) / Initial Inspection,40.72246636,-73.9970417,102,01,004300,1077756,1004950001,MN24,
50137323,MOCHIIDO,Queens,13515,40TH RD,11354,8132987851,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,22,,,9/5/25,Cycle Inspection / Initial Inspection,40.75886248,-73.83012937,407,20,087100,4114130,4050360050,QN22,
50109826,YAH SUH NYCE,Queens,9414,SUTPHIN BLVD,11435,6466038665,Caribbean,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.69885237,-73.80684124,412,27,020800,4213957,4099930023,QN61,
50113707,MAMAN,Manhattan,211,WEST BROADWAY,10013,6468828682,Mediterranean,8/26/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,20,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71893369,-74.00652234,101,01,003300,1079278,1001787502,MN24,
50111086,CHUCK E. CHEESE,Queens,13335,79TH ST,11414,9295059499,Pizza,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.67190865,-73.85667496,410,32,006202,4541244,4113590001,QN57,
50112322,WENDY'S,Manhattan,20,EAST   14 STREET,10003,2122430438,Hamburgers,8/26/25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,21,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.73558065,-73.99263166,102,02,006100,1009393,1005710013,MN23,
50159410,GRIZZLY COFFEE,Brooklyn,992,CONEY ISLAND AVENUE,11230,3475278080,Coffee/Tea,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,86,,,9/5/25,Pre-permit (Operational) / Compliance Inspection,40.63337999,-73.96710603,314,45,048200,3128002,3054250082,BK42,
50105106,ESTRELLITA POBLANA,Bronx,374,EAST  204 STREET,10467,7186848801,Mexican,8/26/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,10,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.87153124,-73.87722915,207,11,042500,2017896,2033310048,BX43,
50174896,HUEJOTZINGO MIXED RESTAURANT,Brooklyn,646,MANHATTAN AVENUE,11222,3476109232,Tex-Mex,8/26/25,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,Not Critical,144,N,,9/5/25,Pre-permit (Non-operational) / Initial Inspection,40.72439379,-73.95113617,301,33,056900,3066106,3026470040,BK76,
50069153,MEXICOCIANA,Bronx,503,JACKSON AVENUE,10455,3474981055,Mexican,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,59,,,9/5/25,Cycle Inspection / Re-inspection,40.81205802,-73.90950549,201,08,003500,2003696,2025570078,BX39,
50146979,SHAHI KITCHEN,Queens,16716,HILLSIDE AVE,11432,9297335811,Bangladeshi,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,36,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.70980611,-73.79537879,412,24,046000,4210084,4098180075,QN61,
50116310,JOSE LUIS LITTLE ITALY,Manhattan,115,MULBERRY STREET,10013,3477542168,Italian,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,58,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71767676,-73.99823597,102,01,004100,1079550,1002060022,MN24,
50108319,KFC/TACO BELL,Brooklyn,10830,FLATLANDS AVENUE,11236,9177965620,Chicken,8/26/25,Violations were cited in the following area(s).,20-04,"“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.64911657,-73.89228905,318,46,101800,3231520,3082350010,BK50,
41708320,CATSKILL BAGEL CO.,Brooklyn,1416,CORTELYOU ROAD,11226,7182825049,Bagels/Pretzels,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,50,,,9/5/25,Cycle Inspection / Initial Inspection,40.64091381,-73.96506646,314,40,052000,3118678,3051570008,BK42,
50047192,TROPICAL GRILL RESTAURANT,Manhattan,2145-2151,ADAM CLAYTON POWEL BLVD,,2125310233,Latin American,8/26/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,0,0,,,,,1,,
41636931,GOTHAM CAFE,Manhattan,1298,2 AVENUE,10065,2127170457,Sandwiches,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76638663,-73.96010875,108,05,011800,1044753,1014430001,MN31,
50018426,GOTAN,Manhattan,130,FRANKLIN STREET,10013,2124315200,Mediterranean,8/26/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.71912306,-74.00686146,101,01,003300,1002154,1001897501,MN24,
50037441,CEMITAS EL TIGRE,Queens,4514,48TH AVE,11377,2129207963,Mexican,8/26/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Initial Inspection,40.73937656,-73.92016335,402,26,018501,4053022,4022890031,QN31,
40559634,TICK TOCK DINER/ BUTCHER AND THE BANKER,Manhattan,481,8 AVENUE,10001,2122688444,American,8/26/25,Violations were cited in the following area(s).,03C,"Unclean or cracked whole eggs or unpasteurized liquid, frozen or powdered eggs kept or used.",Critical,40,,,9/5/25,Cycle Inspection / Initial Inspection,40.75228806,-73.9934022,104,03,011100,1013561,1007580037,MN13,
50077270,NY GO GO FAST FOOD,Queens,13546,ROOSEVELT AVE,11354,6462553366,Chinese,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.75923165,-73.83105612,407,20,087100,4114119,4050360036,QN22,
50018098,EDEN WOK,Manhattan,43,EAST   34 STREET,10016,2127258100,Jewish/Kosher,8/26/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.74757965,-73.98251057,106,04,007400,1017114,1008647501,MN17,
50165754,SARKUS JAPAN,Queens,3154,STEINWAY ST,11103,6466373383,Japanese,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,72,N,,9/5/25,Pre-permit (Operational) / Re-inspection,40.76005965,-73.91812063,401,22,015500,4010535,4006580064,QN70,
50099005,MomenTea Kitchen,Manhattan,213,WEST   40 STREET,10018,5164262270,Asian/Asian Fusion,8/26/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,139,,,9/5/25,Cycle Inspection / Initial Inspection,40.75503244,-73.98855443,105,03,011300,1024645,1010120025,MN17,
50016346,SHAKE SHACK,Manhattan,600,3 AVENUE,10016,6466684880,Hamburgers,8/26/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,22,,,9/5/25,Cycle Inspection / Initial Inspection,40.74897277,-73.9757828,106,04,008000,1019483,1008950045,MN20,
50074877,LA PASTORA BAKERY,Bronx,726,EAST  152 STREET,10455,7184024816,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.81599826,-73.90797552,201,08,007300,2004560,2026430013,BX34,
50115043,ALL & SUNDRY,Manhattan,312,WEST   58 STREET,10019,6469644703,American,8/26/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,27,,,9/5/25,Cycle Inspection / Initial Inspection,40.76766314,-73.98304319,104,03,013900,1026056,1010480041,MN15,
50161967,OHHI DELI AND KITCHEN,Manhattan,148,EAST   28 STREET,10016,9174727388,Bangladeshi,8/26/25,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,26,Z,8/26/25,9/5/25,Pre-permit (Operational) / Re-inspection,40.74241667,-73.98194896,106,02,006800,1018188,1008830056,MN21,
50121953,JOEY'S PIZZA,Queens,6907,GRAND AVE,11378,7187795880,Pizza,8/26/25,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,27,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.72607993,-73.89507934,405,30,049302,4058511,4025000001,QN30,
50137323,MOCHIIDO,Queens,13515,40TH RD,11354,8132987851,Bakery Products/Desserts,8/26/25,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,22,,,9/5/25,Cycle Inspection / Initial Inspection,40.75886248,-73.83012937,407,20,087100,4114130,4050360050,QN22,
40559634,TICK TOCK DINER/ BUTCHER AND THE BANKER,Manhattan,481,8 AVENUE,10001,2122688444,American,8/26/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,40,,,9/5/25,Cycle Inspection / Initial Inspection,40.75228806,-73.9934022,104,03,011100,1013561,1007580037,MN13,
50126992,WE VILLAGE CORP,Queens,15304,NORTHERN BLVD,11354,7187990321,Korean,8/26/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,21,Z,8/26/25,9/5/25,Cycle Inspection / Re-inspection,40.76482569,-73.81178618,407,20,115500,4119197,4052660015,QN51,
