CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50132509,SATORI BURGERS,Queens,9113,31ST AVE,11369,6318368901,Latin American,8/27/25,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76013596,-73.87744971,403,22,035100,4033590,4013890028,QN28,
41035072,THE KETTLE BLACK,Brooklyn,8622,3 AVENUE,11209,7186807862,American,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.623233,-74.03116345,310,43,006000,3153441,3060430047,BK31,
41662362,HAPPY GARDEN,Brooklyn,370,UTICA AVENUE,11213,7184676618,Chinese,8/27/25,Violations were cited in the following area(s).,20-06,Current letter grade or Grade Pending card not posted,Not Critical,,,,9/5/25,Administrative Miscellaneous / Initial Inspection,40.66559341,-73.93143706,309,35,035100,3038127,3014140046,BK61,
50150734,TASTE OF CHINA,Queens,4501,BROADWAY,11103,7189094926,Chinese,8/27/25,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7570408,-73.91487936,401,26,015300,4012532,4007110007,QN70,
50167999,atomic wings,Brooklyn,438,UTICA AVENUE,11213,2252490847,Middle Eastern,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35,N,,9/5/25,Pre-permit (Operational) / Initial Inspection,40.66366942,-73.93160845,309,41,035500,3330715,3014240043,BK63,
50071988,HALSEY BAR & GRILL,Brooklyn,4404,AVENUE H,11234,3475872688,Caribbean,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,62,,,9/5/25,Cycle Inspection / Initial Inspection,40.63248735,-73.93397154,318,45,072600,3214218,3077480041,BK58,
41474509,SHAKE SHACK,Manhattan,152,EAST   86 STREET,10028,6462375036,Hamburgers,8/27/25,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,9,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.77926042,-73.95506038,108,05,014801,,1,MN40,
50092238,LEO'S PIZZA,Brooklyn,8502,3 AVENUE,11209,7189211900,Pizza,8/27/25,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,28,,,9/5/25,Cycle Inspection / Initial Inspection,40.62418006,-74.03077485,310,47,006200,3153076,3060330040,BK31,
50107477,THE CHICKEN SHACK,Queens,3619,BROADWAY,11106,7187213035,Chicken,8/27/25,Establishment re-closed by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,,,9/5/25,Cycle Inspection / Reopening Inspection,40.75991344,-73.92099054,401,22,006100,4009833,4006490001,QN70,
41257749,POPEYES,Staten Island,1351,FOREST AVENUE,10302,7187201545,Chicken,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,19,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.62594977,-74.1344504,501,49,020100,5024915,5010520001,SI07,
50078890,BARKING DOG,Manhattan,1678,3 AVENUE,10128,2128311800,American,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,50,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.78398214,-73.95022562,108,05,015801,1048432,1015230033,MN40,
50092238,LEO'S PIZZA,Brooklyn,8502,3 AVENUE,11209,7189211900,Pizza,8/27/25,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,28,,,9/5/25,Cycle Inspection / Initial Inspection,40.62418006,-74.03077485,310,47,006200,3153076,3060330040,BK31,
50139627,RAISING CANE'S 980,Brooklyn,1523,KINGS HIGHWAY,11229,7187499071,Chicken,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.60899773,-73.9577109,315,48,055200,3182447,3067780100,BK44,
50150734,TASTE OF CHINA,Queens,4501,BROADWAY,11103,7189094926,Chinese,8/27/25,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7570408,-73.91487936,401,26,015300,4012532,4007110007,QN70,
50128247,POKE BURRITO ASTORIA,Queens,3707,30TH AVE,11103,9293280041,Hawaiian,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.76457081,-73.91642921,401,22,006502,4010732,4006610046,QN70,
50139745,REAL FRUIT BUBBLE TEA,Staten Island,2655,RICHMOND AVENUE,10314,2014913450,Coffee/Tea,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,45,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.58229742,-74.16905259,502,51,027702,5039658,5024000180,SI24,
50138922,XINGYUE EATERY,Queens,14952,41ST AVE,11355,9293007288,Chinese,8/27/25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,31,,,9/5/25,Cycle Inspection / Initial Inspection,40.76243113,-73.81447149,407,20,116700,4114896,4050560025,QN51,
50154039,AMAR BARI,Brooklyn,1075,LIBERTY AVENUE,11208,9172507577,Bangladeshi,8/27/25,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,55,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.67834681,-73.86954637,305,37,119000,3093593,3041710029,BK83,
50128616,MORA BAKERY,Bronx,534,EAST  138 STREET,10454,3473394383,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,36,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.80709929,-73.91819981,201,08,002500,2000041,2022650037,BX39,
41696014,NOISETTE,Queens,2421,STEINWAY STREET,11103,7184406450,French,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,63,,,9/5/25,Cycle Inspection / Initial Inspection,40.76860163,-73.91113159,401,22,014100,4011502,4006860008,QN70,
50142282,CREPE MASTER,Manhattan,123,EAST    7 STREET,10009,9176073455,French,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.72640681,-73.98437421,103,02,003200,1005847,1004350041,MN22,
50128616,MORA BAKERY,Bronx,534,EAST  138 STREET,10454,3473394383,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,36,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.80709929,-73.91819981,201,08,002500,2000041,2022650037,BX39,
50086573,MIKE'S DELI,Bronx,2344,ARTHUR AVENUE,10458,7182955033,Italian,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,23,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.8542401,-73.8886733,206,15,039100,2012125,2030730013,BX06,
50146342,MIMI'S PIZZA,Manhattan,2393,BROADWAY,10024,2129708887,Pizza,8/27/25,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.7893783,-73.97563804,107,06,017500,1033227,1012357501,MN12,
41038600,LIBERTY PIZZA,Brooklyn,482,MYRTLE AVENUE,11205,7187890600,Pizza,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.69340523,-73.96605217,302,35,019500,3054867,3019040033,BK69,
50062458,NY BAKERY CAFE,Queens,3206,30TH AVE,11102,7182671010,Bakery Products/Desserts,8/27/25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,49,,,9/5/25,Cycle Inspection / Initial Inspection,40.76643735,-73.92043404,401,22,006300,4008550,4006160035,QN70,
50121502,XING SHENG,Bronx,115,FEATHERBED LANE,10452,7182992336,Chinese,8/27/25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,34,,,9/5/25,Cycle Inspection / Initial Inspection,40.84615465,-73.91880219,205,14,021502,2008815,2028760051,BX36,
41662362,HAPPY GARDEN,Brooklyn,370,UTICA AVENUE,11213,7184676618,Chinese,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,,,9/5/25,Cycle Inspection / Initial Inspection,40.66559341,-73.93143706,309,35,035100,3038127,3014140046,BK61,
50078793,BARZOLA,Queens,3301,BROADWAY,11106,7189563012,Latin American,8/27/25,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,35,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.76116961,-73.92366028,401,22,006100,4008876,4006230008,QN70,
50078890,BARKING DOG,Manhattan,1678,3 AVENUE,10128,2128311800,American,8/27/25,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,50,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.78398214,-73.95022562,108,05,015801,1048432,1015230033,MN40,
40729439,COSITAS RICAS,Queens,7919,ROOSEVELT AVENUE,11372,7184788136,Latin American,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,,,9/5/25,Cycle Inspection / Initial Inspection,40.7473711,-73.88645978,403,25,028500,4029972,4012900037,QN28,
50072800,ROCHDALE CHICKEN AND FISH,Queens,11829,GUY R BREWER BLVD,11434,7185937674,Chicken,8/27/25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,24,,,9/5/25,Cycle Inspection / Initial Inspection,40.68294068,-73.78222559,412,27,028400,4267633,4123540005,QN76,
50108701,GRAND CANYON BISTRO,Brooklyn,300,SCHERMERHORN STREET,11217,9175157175,American,8/27/25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,50,,,9/5/25,Cycle Inspection / Re-inspection,40.68757628,-73.98249031,302,33,004100,3420391,3001720024,BK38,
50150734,TASTE OF CHINA,Queens,4501,BROADWAY,11103,7189094926,Chinese,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38,,,9/5/25,Cycle Inspection / Initial Inspection,40.7570408,-73.91487936,401,26,015300,4012532,4007110007,QN70,
50124738,XOKOTL,Bronx,1605,WILLIAMSBRIDGE ROAD,10461,3472213874,Mexican,8/27/25,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,8/27/25,9/5/25,Cycle Inspection / Initial Inspection,40.84739651,-73.84930859,211,13,025400,2044984,2041070034,BX37,
40391979,SUTTON CAFE RESTAURANT,Manhattan,1026,FIRST AVENUE,10022,2124219184,American,8/27/25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,25,Z,8/27/25,9/5/25,Cycle Inspection / Re-inspection,40.75777465,-73.96329399,106,05,010601,1040466,1013680001,MN19,
